id;price;address;neighborhood/city;rooms;garage;bathroom;square_meter;type;suite;gym;balcony;hall;transaction_type;lat;long
882135;435000;Rua Adalberto Pajuaba; Sumarezinho;3;2;3;210;6;1;0;0;0;Venda;-21.1602545;-47.8242847
187187;45000;Rua José Prianti Sobrinho; 415;1;0;1;1000;8;0;0;0;0;Venda;;
885352;30000;Rua Major Benjamin Franco; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3960963;-46.3253991
611613;60000;Rua José Prianti Sobrinho; Porto de Igaratá;1;0;1;600;6;0;0;0;0;Venda;;
467766;45000;Rua Aeroporto; Jardim Lavapes das Graças;1;0;1;500;8;0;0;0;0;Venda;;
808592;30000;Rua Albino Rodrigues Neves; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3952774;-46.327251
116465;45000;Rua Aeroporto; Jardim Lavapes das Graças;1;0;1;500;8;0;0;0;0;Venda;;
977216;160000;Avenida Marginal II; Farolândia;2;1;1;43;2;0;1;0;1;Venda;-10.9737362;-37.0764273
933547;29990;Centro; Igaratá;1;0;1;600;6;0;0;0;0;Venda;-23.20691;-46.154389
264685;35000;Avenida Manoel Ferraz de Campos Sales; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
101052;60000;Rua José Prianti Sobrinho; Boa Vista;1;0;1;600;6;0;0;0;0;Venda;;
839940;200000;Rua General Câmara; Ipiranga;3;2;1;100;6;0;0;0;0;Venda;-21.1474215;-47.8209028
735734;49900;Rua José Alvim; Centro;1;0;1;600;8;0;0;0;0;Venda;-23.1168611;-46.5537288
383959;59900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
863916;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
16770;66000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
117246;29990;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
788326;45000;Boa Vista; Igaratá;1;0;1;1000;8;0;0;0;0;Venda;-23.1618308;-46.1591984
784310;29999;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
681771;60000;Estrada Vicinal Municipal Ivo Mário Isaac Pires; Recanto Suisso;1;0;1;600;8;0;0;0;0;Venda;;
367108;45000;Boa Vista; Igaratá;1;0;1;1000;8;0;0;0;0;Venda;-23.1618308;-46.1591984
922718;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
13797;30000;Área Rural; Area Rural de Aruja;1;0;1;500;8;0;0;0;0;Venda;;
857026;30000;Avenida João Manoel; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3952208;-46.3285622
228124;30000;Rua Silvina de Camargo; Vila Lima;1;0;1;500;8;0;0;0;0;Venda;;
401606;54900;Recanto das Águas; Igaratá;1;0;1;600;8;0;0;0;0;Venda;;
406845;420000;Avenida Doutor Antônio Alves Passig; Residencial e Comercial Palmares;3;6;3;110;6;1;0;0;0;Venda;;
989491;45000;Rua José Prianti Sobrinho; 415;1;0;1;1000;8;0;0;0;0;Venda;;
822445;0;Rua Mário Pinto Agostinho; Jardim Monte Santo;2;2;2;100;6;1;0;0;0;Venda;;
110442;45000;Boa Vista; Igaratá;1;0;1;1000;8;0;0;0;0;Venda;-23.1618308;-46.1591984
346990;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
624836;30000;Avenida Presidente Dutra; Cidade Nova Aruja;1;0;1;500;8;0;0;0;0;Venda;-23.407939;-46.3393289
125885;30000;Rua Silvina de Camargo; Vila Lima;1;0;1;500;8;0;0;0;0;Venda;;
612496;485000;Rua Campeche; Bela Vista;3;2;2;97;6;1;0;0;0;Venda;-27.5718164;-48.6239978
180209;30000;Área Rural; Area Rural de Aruja;1;0;1;500;8;0;0;0;0;Venda;;
990222;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
962866;475000;Avenida Flácides Ferreira; Vila Anchieta;2;2;1;200;6;0;0;0;0;Venda;;
871108;30000;Avenida Marechal Castelo Branco; Jardim Rincão;1;0;1;500;8;0;0;0;0;Venda;-23.4005856;-46.3200394
810064;88000;Passagem Universal; Terra Firme;2;1;1;89;6;1;0;0;0;Venda;-1.4625472;-48.4490861
108884;49900;Rua João José Batista; Marf II;1;0;1;600;8;0;0;0;0;Venda;;
423568;220000;Rua General Câmara; Ipiranga;2;1;3;149;6;0;0;0;0;Venda;-21.1474215;-47.8209028
117672;290000;Avenida Amorim Brenha; Jardim Eldorado;3;2;2;120;6;0;0;0;0;Venda;;
331772;60000;Avenida Antônio Mathias de Camargo; Cachoeira;1;0;1;600;9;0;0;0;0;Venda;;
581717;45000;Rua José Prianti Sobrinho; 415;1;0;1;1000;8;0;0;0;0;Venda;;
455203;49900;Rua José Alvim; Centro;1;0;1;600;8;0;0;0;0;Venda;-23.1168611;-46.5537288
330890;60000;Centro; Igaratá;1;0;1;600;8;0;0;0;0;Venda;-23.20691;-46.154389
689022;250000;Avenida José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
86518;29999000;Rua Afonso Braz; Vila Nova Conceição;4;8;6;649;9;0;0;0;0;Venda;;
944721;540000;Madureira; Caxias do Sul;3;2;1;90;2;1;0;0;0;Venda;-29.1553876;-51.1780319
688781;1768900;Rua Martim Afonso; Bigorrilho;2;2;3;125;6;0;0;0;0;Venda;-25.4291746;-49.2866615
348507;140000;Avenida Ettore e Aurora Coraucci; Jardim Casa Grande;1;2;1;60;6;1;0;0;0;Venda;;
421750;90000;Alameda Ceará; Recanto das Estrelas ;1;0;1;500;8;0;0;0;0;Venda;;
244631;233500;Rua Luiz Carlucci Sobrinho; Residencial e Comercial Palmares;3;1;2;87;2;1;0;0;0;Venda;;
915335;30000;Avenida João Manoel; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3952208;-46.3285622
132988;60000;Avenida Antônio Mathias de Camargo; Cachoeira;1;0;1;600;8;0;0;0;0;Venda;;
117807;90000;Rua José Prianti Sobrinho; Recanto das Águas;1;0;1;1000;8;0;0;0;0;Venda;;
551830;60000;Estrada Vicinal Municipal Ivo Mário Isaac Pires; Centreville;1;0;1;600;8;0;0;0;0;Venda;;
304390;449000;Avenida Murilo Dantas; Farolândia;3;0;2;79;9;1;1;1;0;Venda;-10.970516;-37.0545839
927122;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
810073;60000;Estrada Vicinal Municipal Ivo Mário Isaac Pires; Bosque dos Pereiras;1;0;1;600;8;0;0;0;0;Venda;;
361019;59900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
82881;30000;Rua Aires Monteiro; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3919613;-46.3258253
919143;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
6424;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
93814;30000;Rodovia Vereador Albino Rodrigues Neves; Pedreira;1;0;1;500;8;0;0;0;0;Venda;-23.3855388;-46.3080061
766193;45000;Rua Aeroporto; Jardim Lavapes das Graças;1;0;1;500;8;0;0;0;0;Venda;;
441208;60000;Rua José Prianti Sobrinho; Rio Do Peixe;1;0;1;600;6;0;0;0;0;Venda;;
640215;60000;Rua José Prianti Sobrinho; Almeida Prado;1;0;1;600;6;0;0;0;0;Venda;;
750583;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
619588;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
420007;49900;Centro; Nazaré Paulista;1;0;1;600;8;0;0;0;0;Venda;-23.1824754;-46.398502
455820;60000;Rua Attílio Russomano; Vila Santista;1;0;1;500;8;0;0;0;0;Venda;;
695386;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
77280;60000;Rua dos Andradas; Usina;1;0;1;500;8;0;0;0;0;Venda;-30.0332244;-51.2395602
835317;149900;Avenida Rio das Pedras; Piracicamirim;2;1;1;46;2;0;0;0;0;Venda;-22.7389315;-47.6295223
574447;60000;Rua Bartolomeu Peranovich; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.1150063;-46.5495037
480344;390000;Rua Adalberto Pajuaba; Sumarezinho;3;3;3;157;6;1;0;0;0;Venda;-21.1602545;-47.8242847
696402;150000;Avenida José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
98928;60000;Estrada Vicinal Municipal Ivo Mário Isaac Pires; Haras Santa Bárbara;1;0;1;600;8;0;0;0;0;Venda;;
192225;580000;Avenida Professor João Fiúsa; Alto da Boa Vista;3;4;4;222;6;1;0;0;0;Venda;-21.1999298;-47.81534765678133
761848;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
57569;30000;Centro; Santa Isabel;1;0;1;500;8;0;0;0;0;Venda;-15.3000401;-49.4271365
805455;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
681179;49900;Rua Oswaldo Cruz; Centro;1;0;1;30;8;0;0;0;0;Venda;-22.3635008;-47.3926994
596049;149900;Avenida Rio das Pedras; Piracicamirim;2;1;1;46;2;0;0;0;0;Venda;-22.7389315;-47.6295223
776309;380000;Rua Bela Vista; Vila Monte Alegre;2;2;1;175;6;0;0;0;0;Venda;-22.8491023;-42.029404
216585;30000;Rua Albino Rodrigues Neves; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3952774;-46.327251
629369;390000;Rua Gedeon Alves Feitosa; Jardim Independencia;3;2;2;167;6;0;0;0;0;Venda;;
119999;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
74644;150000;Avenida José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
995689;29990;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
58655;288000;Rua Antônio Fernandes Leite; Jardim Santo Antonio;2;1;2;57;2;0;0;0;0;Venda;-22.9034146;-47.172355
349352;35000;Avenida Manoel Ferraz de Campos Sales; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
609907;90000;Rua José Prianti Sobrinho; Centro;1;0;1;1000;8;0;0;0;0;Venda;;
38398;60000;Rua Farroupilhas; Vila Santista;1;0;1;500;8;0;0;0;0;Venda;;
698136;30000;Rua Silvina de Camargo; Vila Lima;1;0;1;500;8;0;0;0;0;Venda;;
407785;60000;Estrada Planalto; Vila Santista;1;0;1;500;8;0;0;0;0;Venda;;
235326;30000;Avenida João Manoel; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3952208;-46.3285622
319303;470000;Avenida Coronel Fernando Ferreira Leite; Residencial Flórida;4;4;2;213;6;1;0;0;0;Venda;;
838238;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
127215;679000;Rua Conselheiro Portela; Graças;4;2;3;146;8;0;0;0;0;Venda;-8.0437674;-34.8978339
417416;250000;Rua José Prianti Sobrinho; Parque Alpina;1;0;1;500;9;0;0;0;0;Venda;;
697652;29900;Avenida Manoel Ferraz de Campos Sales; Centro;1;0;1;500;8;0;0;0;0;Venda;;
457363;79900;Avenida P.L. do Brasil; Centro;1;0;1;1000;8;0;0;0;0;Venda;-17.7413249;-48.6123149
141077;120000;Estrada Antiga de Igaratá; Chacaras Reunidas Igarapés;1;0;1;300;8;0;0;0;0;Venda;-23.2953011;-46.0322992
906564;60000;Rua José Prianti Sobrinho; Parque Alpina;1;0;1;600;6;0;0;0;0;Venda;;
163453;415000;Rua Francisco Leandro; Parque Nova Carioba;3;2;2;150;6;1;0;0;0;Venda;;
16927;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
135491;369900;Avenida Dois Córregos; Piracicamirim;3;2;2;70;2;1;0;0;0;Venda;-22.7395672;-47.6232996
403253;550000;Rua Alice Além Saadi; Nova Ribeirânia;3;4;3;191;6;1;0;0;0;Venda;;
987351;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
209786;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
677361;29999;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
813947;60000;Estrada Municipal da Pedra Grande; Laranja Azeda;1;0;1;500;8;0;0;0;0;Venda;;
732476;30000;Avenida João Manoel; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3952208;-46.3285622
982432;160000;Rua Acácia Dória; Centro;3;1;2;67;2;1;0;0;0;Venda;-10.9102394;-37.0239733
908824;29999;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
447694;30000;Rua Aires Monteiro; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3919613;-46.3258253
584454;30000;Avenida Antonio Afonso de Lima; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3957437;-46.3220353
938842;30000;Avenida dos Expedicionários; Jardim Rincão;1;0;1;500;8;0;0;0;0;Venda;;
42415;250000;Avenida José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
560978;30000;Avenida João Manoel; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3952208;-46.3285622
959912;60000;Estrada Vicinal Municipal Ivo Mário Isaac Pires; Candido Pinto Caucaia do Alto;1;0;1;600;8;0;0;0;0;Venda;;
35569;60000;Estrada Vicinal Municipal Ivo Mário Isaac Pires; Capelinha;1;0;1;600;8;0;0;0;0;Venda;;
656829;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
225238;60000;Rua Francisco da Silveira Franco; Jardim Itaperi;1;0;1;500;8;0;0;0;0;Venda;;
459741;29990;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
689809;0;Rua Paulo Afonso; Farolândia;3;2;3;107;2;1;0;0;0;Venda;-10.9729048;-37.0572831
534353;60000;Rua Pixinguinha; Do Mato Dentro;1;0;1;600;8;0;0;0;0;Venda;;
443892;30000;Avenida P.L. do Brasil; Centro;1;0;1;500;8;0;0;0;0;Venda;-17.7413249;-48.6123149
296539;570000;Rua das Rosas; Urucunema;3;2;4;145;6;1;0;1;0;Venda;-3.9058687;-38.4546639
609652;450000;Rua Hermenegildo D'Andréa; Parque Residencial Cidade Universitaria;3;4;4;255;6;1;0;0;0;Venda;;
612503;59900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
362208;379991;Rua do Pesque e Pague; Nova Abrantes Abrantes;2;2;2;70;6;1;0;0;0;Venda;;
794375;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
630963;30000;Avenida P.L. do Brasil; Centro;1;0;1;500;8;0;0;0;0;Venda;-17.7413249;-48.6123149
742086;30000;Avenida dos Expedicionários; Vila Flora Regina;1;0;1;500;8;0;0;0;0;Venda;;
435384;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
155411;178350;Forquilha; São José de Ribamar;2;1;2;50;9;0;0;0;0;Venda;-2.5530296;-44.2203968
478230;60000;Praça Aprígio de Toledo; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.11567755;-46.55540339916855
418872;45000;Rua José Prianti Sobrinho; Centro;1;0;1;1000;8;0;0;0;0;Venda;;
112915;580000;Rua Antônio Baião; Vila Santa Clara;2;2;3;82;9;1;0;1;0;Venda;;
727349;90000;Estrada Municipal dos Morangueiros; San Fernando Valley;1;0;1;500;8;0;0;0;0;Venda;;
282834;59900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
690209;60000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
776593;4212;; Aquiraz;1;1;1;150;8;0;0;0;0;Venda;46.3144754;11.0480288
776117;60000;Rua José Prianti Sobrinho; Recanto das Águas;1;0;1;600;9;0;0;0;0;Venda;;
86345;1800000;Vila Ema; São José dos Campos;3;3;4;147;2;0;0;0;0;Venda;-23.2045216;-45.9014843
285521;1400000;Rua C238; Jardim América;3;2;4;150;9;0;0;0;0;Venda;;
401148;16079;Rua Capivara; Aguassaí;1;0;1;250;9;0;0;0;0;Venda;;
845032;287700;Rua Sebastião Serafim Vieira; Jardim Dom Bosco I;3;2;2;75;6;0;0;0;0;Venda;-22.8180792;-47.2320197
799167;90000;Estrada Municipal dos Morangueiros; Jardim Flamboyant-B;1;0;1;500;8;0;0;0;0;Venda;;
6157;178350;Forquilha; São José de Ribamar;2;1;2;50;9;0;0;0;0;Venda;-2.5530296;-44.2203968
766081;45000;Rua José Prianti Sobrinho; Centro;1;0;1;1000;8;0;0;0;0;Venda;;
316371;50000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
411409;30000;Rodovia Vereador Albino Rodrigues Neves; Pedreira;1;0;1;500;8;0;0;0;0;Venda;-23.3855388;-46.3080061
169616;60000;Estrada Vicinal Municipal Ivo Mário Isaac Pires; Recanto Arco Verde;1;0;1;600;8;0;0;0;0;Venda;;
868071;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
248571;60000;Praça Guerreiro da Paz; Vila Santista;1;0;1;500;8;0;0;0;0;Venda;;
879738;90000;Recanto das Águas; Igaratá;1;0;1;1000;6;0;0;0;0;Venda;;
113119;60000;Estrada Vicinal Municipal Ivo Mário Isaac Pires; Bairro do Maranhão;1;0;1;600;8;0;0;0;0;Venda;;
17852;398300;Rua Rio Potengi; Parque Orestes Ongaro;2;2;2;110;6;1;0;0;0;Venda;-22.8420778;-47.2211232
525563;150000;Avenida José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
153618;59900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
778292;30000;Avenida Antonio Afonso de Lima; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3957437;-46.3220353
481837;25000;Rua José Prianti Sobrinho; 415;1;0;1;500;8;0;0;0;0;Venda;;
134065;69900;Avenida José Prianti Sobrinho; Recanto das Águas;1;0;1;1000;8;0;0;0;0;Venda;;
434349;30000;Rodovia Vereador Albino Rodrigues Neves; Pedreira;1;0;1;500;8;0;0;0;0;Venda;-23.3855388;-46.3080061
721414;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
107357;59900;Rua José Alvim; Centro;1;0;1;600;8;0;0;0;0;Venda;-23.1168611;-46.5537288
107071;896100;Praia dos Carneiros; Tamandare;3;1;1;87;5;0;0;0;0;Venda;-8.69665465;-35.08874783757607
353446;393000;Loteamento Loanda; Atibaia;1;0;1;300;8;0;0;0;0;Venda;;
703682;59900;Rua José Alvim; Centro;1;0;1;600;8;0;0;0;0;Venda;-23.1168611;-46.5537288
289903;135000;Rua Carlos Pereira de Melo; Farolândia;2;1;1;59;2;0;0;0;1;Venda;-10.9691064;-37.0720366
256567;35000;Rua Santa Isabel; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
774216;370000;Rua Doutor Vicente Giacaglini; Vila Prudente;2;1;2;69;2;0;0;1;0;Venda;-23.5988939;-46.5670692
493093;60000;Rua José Prianti Sobrinho; Bosque do Jaguari;1;0;1;600;8;0;0;0;0;Venda;;
499074;444000;Rua da Harmonia; Casa Amarela;2;1;2;48;2;1;0;0;1;Venda;-8.0243645;-34.9127187
155396;398300;Rua Rio Potengi; Parque Orestes Ongaro;2;2;2;110;6;1;0;0;0;Venda;-22.8420778;-47.2211232
516301;30000;Rua Albino Rodrigues Neves; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3952774;-46.327251
59740;60000;Rua Faisão; Alpes de Atibaia;1;0;1;500;8;0;0;0;0;Venda;-23.1674889;-46.5431064
193686;45000;Rodovia Dom Pedro I; Boa Vista;1;0;1;1000;8;0;0;0;0;Venda;-23.2351586;-44.7098987
921108;45000;Rua José Prianti Sobrinho; 415;1;0;1;1000;8;0;0;0;0;Venda;;
897195;60000;Rua José Prianti Sobrinho; Almeida Prado;1;0;1;600;6;0;0;0;0;Venda;;
24683;35000;Centro; Santa Isabel;1;0;1;1000;8;0;0;0;0;Venda;-15.3000401;-49.4271365
875075;30000;Rua Albino Rodrigues Neves; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3952774;-46.327251
917007;29999;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
24657;253407;Araçagy; São José de Ribamar;2;1;2;57;9;0;0;0;0;Venda;-2.48823185;-44.18853368127074
775837;350000;Rua Floriano Peixoto; Centro;3;2;3;91;2;1;0;1;0;Venda;-21.7589828;-43.3503087
681466;30000;Avenida Manoel Ferraz de Campos Sales; Centro;1;0;1;500;8;0;0;0;0;Venda;;
59061;60000;Rua Pampulha; Vila Santista;1;0;1;500;8;0;0;0;0;Venda;-23.1195554;-46.5301721
939742;450000;Rua Vicente Zírpoli; Caxangá;3;1;1;64;2;1;0;0;0;Venda;-8.0309406;-34.9526533
462965;30000;Estrada do Kondo; Pedreira;1;0;1;500;8;0;0;0;0;Venda;-23.3867186;-46.3060094
247150;60000;Rua José Prianti Sobrinho; Recantos dos Passaros I;1;0;1;600;6;0;0;0;0;Venda;;
820777;560000;Rua Antônio Baião; Vila Santa Clara;2;2;1;82;6;1;0;1;0;Venda;;
605717;29999;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
562408;296700;Rua Santa Rita do Passa Quatro; Jardim Nova Europa;2;1;2;52;2;1;0;0;0;Venda;;
562394;290000;Rua Adelino Antônio Chaves; Quintino Facci II;3;3;1;134;6;0;0;0;0;Venda;-21.1100571;-47.7953846
39286;250000;Rua José Prianti Sobrinho; Parque Alpina;1;0;1;500;9;0;0;0;0;Venda;;
947885;30000;Rua Major Benjamin Franco; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.3960963;-46.3253991
13597;49900;Avenida Comendador Vicente de Paula Penido; Centro;1;0;1;600;8;0;0;0;0;Venda;;
757096;35000;Estrada Bairro Ouro Fino; Ouro Fino;1;0;1;1000;9;0;0;0;0;Venda;;
403705;585000;Rua Noboru Nisiyama; Jardim Botânico;3;2;3;105;2;1;0;0;0;Venda;-21.207814;-47.7958742
234575;30000;Rua Agá; Vila Aruja;1;0;1;500;8;0;0;0;0;Venda;-23.379889;-46.2935764
728071;0;Rua Paulo Afonso; Farolândia;3;2;3;107;2;1;1;0;0;Venda;-10.9729048;-37.0572831
525547;198000;Avenida Doutor Luiz de Andrade Lima Neto; Alberto Maia;2;1;1;42;9;0;0;0;0;Venda;-8.0207552;-35.0069179
384684;178350;Forquilha; São José de Ribamar;2;1;2;50;9;0;0;0;0;Venda;-2.5530296;-44.2203968
395450;240000;Rua Demerval da Fonseca; Jardim Santa Terezinha;2;1;1;50;2;0;0;1;1;Venda;;
756647;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
945145;253413;Araçagy; São José de Ribamar;2;1;2;57;9;0;0;0;0;Venda;-2.48823185;-44.18853368127074
216526;207000;Rua Vicente Golfeto; Campos Eliseos;2;1;1;49;2;0;0;0;0;Venda;-21.1527877;-47.795963
412032;60000;Rua Lourenço Franco; Centro;1;0;1;500;8;0;0;0;0;Venda;-23.1146473;-46.5514772
785048;250000;Avenida José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
199482;90000;Estrada Municipal Shambala; Nirvana;1;0;1;500;8;0;0;0;0;Venda;;
432086;59900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
758425;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
500695;90000;Recanto das Águas; Igaratá;1;0;1;1000;8;0;0;0;0;Venda;;
311339;49900;Rua João José Batista; Centro;1;0;1;600;8;0;0;0;0;Venda;-27.2756702;-48.8501803
541356;59900;Avenida Antonio de Oliveira; Centro;1;0;1;1500;8;0;0;0;0;Venda;-23.3160266;-46.5875643
63145;79900;Rua Albino Rodrigues Neves; Center Ville;1;0;1;500;8;0;0;0;0;Venda;-23.3952774;-46.327251
305554;650000;Rua Manoel Clemente Gomes; Nova Aliança;3;2;3;101;2;1;0;0;0;Venda;-21.2148781;-47.8222805
235622;110000;Passagem Santo Onofre; Coqueiro;2;1;1;98;6;1;0;0;0;Venda;-1.3751921;-48.4108291
234820;35000;Avenida Manoel Ferraz de Campos Sales; Ouro Fino;1;0;1;1000;8;0;0;0;0;Venda;;
529987;59900;Rua Oswaldo Cruz; Centro;1;0;1;600;8;0;0;0;0;Venda;-22.3635008;-47.3926994
833397;29900;Avenida Manoel Ferraz de Campos Sales; Centro;1;0;1;500;8;0;0;0;0;Venda;;
412554;55000;Avenida Professor Joaquim Barreto; Centro;1;0;1;600;8;0;0;0;0;Venda;-25.7201152;-48.4866794506634
76861;60000;Estrada Municipal dos Morangueiros; Usina;1;0;1;500;8;0;0;0;0;Venda;;
405634;253415;Araçagy; São José de Ribamar;2;1;2;57;9;0;0;0;0;Venda;-2.48823185;-44.18853368127074
32580;120000;Rua Igaratá; Cidade Nova;1;0;1;300;8;0;0;0;0;Venda;-22.9443335;-45.4077512
22593;435000;Rua Haiti; Jardim América;2;1;2;69;2;0;0;0;1;Venda;-23.2326534;-45.8943446
827489;59900;Rua José Alvim; Centro;1;0;1;600;8;0;0;0;0;Venda;-23.1168611;-46.5537288
826856;178350;Forquilha; São José de Ribamar;2;1;1;50;9;0;0;0;0;Venda;-2.5530296;-44.2203968
596624;59900;Rua José Alvim; Centro;1;0;1;600;8;0;0;0;0;Venda;-23.1168611;-46.5537288
101479;150000;Avenida José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
702521;896100;Praia dos Carneiros; Tamandare;3;1;1;87;5;0;0;0;0;Venda;-8.69665465;-35.08874783757607
298738;69999;Recanto das Águas; Igaratá;1;0;1;1000;9;0;0;0;1;Venda;;
646804;435000;Rua Ruben Berta; Independência;4;3;2;155;6;1;0;0;0;Venda;;
696783;70000;Recanto das Águas; Igaratá;1;0;1;600;9;0;0;0;0;Venda;;
904265;80000;Rua Dois de Abril; Cachoeira;1;0;1;1000;8;0;0;0;0;Venda;;
821610;140000;Rua Belo Horizonte II; Jardim Limoeiro;2;1;1;47;2;0;0;1;0;Venda;-20.2104601;-40.2450478
481976;30000;Rua Silvina de Camargo; Vila Lima;1;0;1;500;8;0;0;0;0;Venda;;
887495;535000;Rua das Marinas; Ponta Negra;3;4;3;100;6;0;0;0;0;Venda;-3.0292363;-60.0968737
81969;59900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
574381;49900;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
928;150000;Avenida José Prianti Sobrinho; Centro;1;0;1;500;8;0;0;0;0;Venda;;
527085;55000;Rua José Prianti Sobrinho; Centro;1;0;1;600;8;0;0;0;0;Venda;;
748092;30000;Rua Prudente de Moraes; Vila Flora Regina;1;0;1;500;8;0;0;0;0;Venda;;
460104;6900000;Itaipava; Petrópolis;8;6;2;245;6;0;0;0;0;Alguel;-22.3828575;-43.106712689617304
